N do IS,Tipo de envio,Fecha y hora agendada,Fecha y hora de llegada,Volumenes declarados,Volumenes recibidos,Codigos ML en IS,Unidades en IS,Vendedor | Origen,Estado del IS,Atributo do IS
1187416,SPD,26/09/2020 23:00,-,1,0,1,20,MXEASYBUY,Creado,-
1187419,SPD,26/09/2020 23:00,-,1,0,1,20,MXEASYBUY,Creado,-
1187421,SPD,26/09/2020 23:00,-,1,0,1,20,MXEASYBUY,Creado,-
1187422,SPD,26/09/2020 23:00,-,3,0,1,80,MXEASYBUY,Creado,-
1187424,SPD,26/09/2020 23:00,-,1,0,1,40,MXEASYBUY,Creado,-
1188002,SPD,26/09/2020 23:00,25/09/2020 20:52,129,129,31,870,PSA COMPUTOYPAPELERIA,En Stage In,-
1188673,SPD,26/09/2020 23:00,28/09/2020 15:02,2,2,22,108,SILEII,En Stage In,cpg
1189834,SPD,26/09/2020 23:00,-,1,0,27,150,DEMIN SHOPMX,Creado,-
1190058,SPD,26/09/2020 23:00,28/09/2020 10:41,2,2,17,169,ARMADURAS MEDIEVALES,Cerrado,-
1190174,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,13,129,ADRIANA ZUNIGA,Cerrado,cpg
1190177,SPD,26/09/2020 23:00,-,13,0,5,480,HONOROFFCIALSTOREMX1,Creado,-
1190218,SPD,26/09/2020 23:00,-,38,0,13,3310,RONNIEMX2,Creado,-
1190276,SPD,26/09/2020 23:00,-,3,0,3,130,MXDRONESTORE,Creado,-
1190299,SPD,26/09/2020 23:00,-,7,0,3,110,MXSU5865801,Creado,-
1190360,SPD,26/09/2020 23:00,-,7,0,5,100,TOPTECKMX1,Creado,-
1190406,SPD,26/09/2020 23:00,-,1,0,1,30,MXEASYBUY,Creado,-
1190413,SPD,26/09/2020 23:00,-,1,0,1,50,MXEASYBUY,Creado,-
1190418,SPD,26/09/2020 23:00,-,1,0,1,20,MXEASYBUY,Creado,-
1190438,SPD,26/09/2020 23:00,-,2,0,1,20,MXEASYBUY,Creado,-
1190446,SPD,26/09/2020 23:00,-,1,0,1,30,BUYONLINEMX3,Creado,-
1190450,SPD,26/09/2020 23:00,-,1,0,1,15,MXEASYBUY,Creado,-
1190458,SPD,26/09/2020 23:00,-,1,0,1,25,MXEASYBUY,Creado,-
1190468,SPD,26/09/2020 23:00,-,1,0,1,20,MXEASYBUY,Creado,-
1190474,SPD,26/09/2020 23:00,-,2,0,1,30,MXEASYBUY,Creado,-
1190475,SPD,26/09/2020 23:00,-,1,0,1,30,MXEASYBUY,Creado,-
1190555,SPD,26/09/2020 23:00,-,4,0,12,112,EIFFELJARDINMX1,Creado,-
1190624,SPD,26/09/2020 23:00,26/09/2020 11:47,2,2,18,164,KDELACONCHA,Cerrado,-
1190654,SPD,26/09/2020 23:00,-,14,0,5,520,COMERAYMX,Creado,-
1190685,SPD,26/09/2020 23:00,-,4,0,2,320,COMERAYMX,Creado,-
1190690,SPD,26/09/2020 23:00,-,2,0,1,100,JOKEOYMX,Creado,-
1190777,SPD,26/09/2020 23:00,-,10,0,1,1000,RISARMMX,Creado,-
1190826,SPD,26/09/2020 23:00,-,18,0,3,492,OPTSHALLMX,Creado,-
1190867,SPD,26/09/2020 23:00,-,2,0,36,660,LYPERLAMX,Creado,-
1190891,SPD,26/09/2020 23:00,-,28,0,8,1659,YWXLIGHTMX1,Creado,-
1190894,SPD,26/09/2020 23:00,-,5,0,18,359,TAOTAOEEVNMX1,Creado,-
1190929,SPD,26/09/2020 23:00,-,8,0,13,664,IPÊMX1,Creado,-
1191001,SPD,26/09/2020 23:00,-,9,0,41,174,WORLDMARKETMX1,Creado,-
1191748,SPD,26/09/2020 23:00,26/09/2020 10:40,5,5,1,300,DUGS BIKES,Cerrado,-
1192727,SPD,26/09/2020 23:00,26/09/2020 11:47,2,2,1,99,MOYOYOS,Cerrado,-
1193111,SPD,26/09/2020 23:00,28/09/2020 09:05,1,1,20,887,MASLUZMX,Cerrado,-
1193323,SPD,26/09/2020 23:00,-,3,0,8,40,NOYONORK,Creado,-
1195033,SPD,26/09/2020 23:00,26/09/2020 10:40,1,1,60,459,GADGETS_Y_MÁS,Cerrado,-
1195595,SPD,26/09/2020 23:00,-,1,0,2,64,DEWESI_OFICIALES,Creado,-
1195620,SPD,26/09/2020 23:00,-,2,0,16,184,VALCOR PROVEEDORA,Creado,-
1195644,SPD,26/09/2020 23:00,-,9,0,9,190,TOMORROWTOPMX1,Creado,-
1195690,SPD,26/09/2020 23:00,-,1,0,39,54,TALLAS EXTRAS_HOMBRES,Creado,-
1195718,SPD,26/09/2020 23:00,-,1,0,1,80,MXFR3366693,Creado,-
1195771,SPD,26/09/2020 23:00,-,7,0,3,110,BUYONLINEMX3,Creado,-
1195905,SPD,26/09/2020 23:00,-,1,0,6,73,GORGEMALLMX,Creado,-
1196157,SPD,26/09/2020 23:00,-,1,0,1,30,MXEASYBUY,Creado,-
1196158,SPD,26/09/2020 23:00,-,1,0,1,30,MXEASYBUY,Creado,-
1196159,SPD,26/09/2020 23:00,-,1,0,1,30,MXEASYBUY,Creado,-
1196161,SPD,26/09/2020 23:00,-,1,0,1,30,MXEASYBUY,Creado,-
1196233,SPD,26/09/2020 23:00,-,3,0,8,247,SHADIAO OFICIAL,Creado,-
1196247,SPD,26/09/2020 23:00,-,2,0,6,120,MUXIANMX1,Creado,-
1196290,SPD,26/09/2020 23:00,-,25,0,25,1556,DUOLUTONGMX1,Creado,-
1196292,SPD,26/09/2020 23:00,-,6,0,3,600,WSGOODMX1,Creado,-
1196318,SPD,26/09/2020 23:00,-,1,0,2,54,BIGBIRDNETMX1,Creado,-
1196493,SPD,26/09/2020 23:00,-,2,0,6,130,JIAOXIAOSTOREMX1,Creado,-
1196699,SPD,26/09/2020 23:00,-,8,0,17,279,QIANQIANMX1,Creado,-
1197061,SPD,26/09/2020 23:00,-,1,0,6,77,HAIBAIMALLMX1,Creado,-
1197519,SPD,26/09/2020 23:00,25/09/2020 14:28,9,9,14,102,AUTOPARTES SOLOHONDA,Cerrado,-
1197749,SPD,26/09/2020 23:00,25/09/2020 09:42,35,3,47,1253,GIMPORTACIONESMX,Cerrado,cpg
1198518,SPD,26/09/2020 23:00,25/09/2020 16:24,1,1,8,20,KABRITA MÉXICO,Cerrado,cpg
1198677,SPD,26/09/2020 23:00,-,4,0,27,195,JOSEDEJESUSGONZALEZQUIROZ,Creado,-
1199072,SPD,26/09/2020 23:00,-,5,0,7,144,MONSTERS-STORE,Creado,-
1199183,SPD,26/09/2020 23:00,26/09/2020 18:09,1,1,4,25,NATUDELY GOURMET,Cerrado,cpg
1199771,SPD,26/09/2020 23:00,28/09/2020 10:41,1,1,15,448,PRODUCTOSCOMERCIALES .COM,Cerrado,cpg
1199936,SPD,26/09/2020 23:00,25/09/2020 16:24,1,1,29,197,CARLEX CORP,Cerrado,-
1199991,SPD,26/09/2020 23:00,28/09/2020 19:33,1,1,57,241,LH ACCESORIOS,En Put away,-
1200584,SPD,26/09/2020 23:00,26/09/2020 11:09,1,1,8,143,BAZARFREE,Cerrado,-
1201012,SPD,26/09/2020 23:00,-,13,0,11,360,BUYONLINEMX3,Creado,-
1201026,SPD,26/09/2020 23:00,-,1,0,2,40,TOPTECKMX1,Creado,-
1201076,SPD,26/09/2020 23:00,-,74,0,2,1000,G6BSMX,Creado,-
1201089,SPD,26/09/2020 23:00,-,3,0,1,80,MXEASYBUY,Creado,-
1201109,SPD,26/09/2020 23:00,-,4,0,1,100,MXEASYBUY,Creado,-
1201112,SPD,26/09/2020 23:00,-,8,0,8,1400,ZHANGHUIMX1,Creado,-
1201162,SPD,26/09/2020 23:00,-,5,0,11,165,WONDERFULMX1,Creado,-
1201175,SPD,26/09/2020 23:00,-,6,0,1,1000,SEPTEMBERZOOMMX1,Creado,-
1201257,SPD,26/09/2020 23:00,26/09/2020 11:47,1,1,40,55,AHLOVE4,Cerrado,-
1201274,SPD,26/09/2020 23:00,-,4,0,4,70,TOMORROWTOPMX1,Creado,-
1201328,SPD,26/09/2020 23:00,28/09/2020 10:41,1,1,32,58,INGSHAGGY,Cerrado,-
1201363,SPD,26/09/2020 23:00,-,8,0,3,110,ONEPUNCHMX1,Creado,-
1201379,SPD,26/09/2020 23:00,-,8,0,4,1360,LAKALAKAMX1,Creado,-
1201413,SPD,26/09/2020 23:00,-,7,0,5,778,WSGOODMX1,Creado,-
1201432,SPD,26/09/2020 23:00,-,1,0,10,91,SEXTA-FEIRAMX1,Creado,-
1201441,SPD,26/09/2020 23:00,-,7,0,5,240,COOMX1,Creado,-
1201507,SPD,26/09/2020 23:00,-,3,0,5,140,NSMXLLCMX,Creado,-
1201509,SPD,26/09/2020 23:00,-,29,0,3,2700,WYAIYMX1,Creado,-
1201526,SPD,26/09/2020 23:00,-,9,0,3,310,QMYFGJMX1,Creado,-
1201538,SPD,26/09/2020 23:00,-,8,0,2,630,HCXFJDZPMX1,Creado,-
1201545,SPD,26/09/2020 23:00,-,2,0,3,144,IDJMX,Creado,-
1201560,SPD,26/09/2020 23:00,-,5,0,4,387,HUAMINGSTOREMX1,Creado,-
1201573,SPD,26/09/2020 23:00,-,2,0,1,119,SHIBELMX1,Creado,-
1201590,SPD,26/09/2020 23:00,-,9,0,3,235,ZHONGSTOREMX1,Creado,-
1201594,SPD,26/09/2020 23:00,-,3,0,15,208,TOMCLOVERSMX1,Creado,-
1201602,SPD,26/09/2020 23:00,-,3,0,8,850,MINGBOMALLMX1,Creado,-
1201629,SPD,26/09/2020 23:00,-,6,0,6,600,JIAOXIAOSTOREMX1,Creado,-
1201642,SPD,26/09/2020 23:00,-,5,0,2,310,MINGBOMALLMX1,Creado,-
1201700,SPD,26/09/2020 23:00,-,2,0,5,290,BAIHUAYUANMX,Creado,-
1201704,SPD,26/09/2020 23:00,-,5,0,6,590,MENGYOUMALLMX1,Creado,-
1201711,SPD,26/09/2020 23:00,-,6,0,4,600,MINGBOMALLMX1,Creado,-
1201752,SPD,26/09/2020 23:00,-,18,0,5,600,TOPRIMEMX1,Creado,-
1201816,SPD,26/09/2020 23:00,-,4,0,2,234,FUCAISHOPMX1,Creado,-
1201817,SPD,26/09/2020 23:00,-,4,0,6,940,MINGBOMALLMX1,Creado,-
1201940,SPD,26/09/2020 23:00,-,3,0,2,160,HENGMALLMX1,Creado,-
1202249,SPD,26/09/2020 23:00,-,1,0,5,57,J-A9,Creado,-
1202261,SPD,26/09/2020 23:00,-,43,0,3,760,HONGLONGMX,Creado,-
1202429,SPD,26/09/2020 23:00,28/09/2020 19:33,1,1,4,44,MAYORISTAPANELESOLARES,Cerrado,-
1202684,SPD,26/09/2020 23:00,28/09/2020 10:41,2,2,23,109,ARMADURAS MEDIEVALES,Cerrado,-
1202824,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,11,105,E-GLOBALSHOP,Cerrado,-
1202877,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,11,130,GLOBAL GAMER,Cerrado,-
1202883,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,12,143,FRANK-EYEWEAR,Cerrado,-
1203066,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,3,150,AURUM 79,Cerrado,-
1203209,SPD,26/09/2020 23:00,25/09/2020 14:28,1,1,11,165,OFERTASDONRITO,Cerrado,-
1203257,SPD,26/09/2020 23:00,25/09/2020 16:07,1,1,11,171,MASA3430075,Cerrado,cpg
1203278,SPD,26/09/2020 23:00,25/09/2020 16:24,3,3,18,243,PIELMEDICA,En Problem Solver,cpg
1203503,SPD,26/09/2020 23:00,-,12,0,1,500,HONGLONGMX,Creado,-
1203572,SPD,26/09/2020 23:00,-,1,0,6,77,IMAGNET,Cancelado,-
1204114,SPD,26/09/2020 23:00,-,2,0,35,74,ROSSLED,Creado,-
1204252,SPD,26/09/2020 23:00,-,70,0,2,70,SEGURIDADHOYMEX,Creado,-
1204487,SPD,26/09/2020 23:00,25/09/2020 14:28,1,1,7,95,OFERTASDONRITO,Cerrado,-
1204596,SPD,26/09/2020 23:00,25/09/2020 16:07,3,3,46,244,DEUS STORES,En Problem Solver,-
1204689,SPD,26/09/2020 23:00,-,1,0,97,271,IMPORTRES.COM,Creado,-
1204764,SPD,26/09/2020 23:00,28/09/2020 19:33,1,1,41,92,PAYOPVR,Cerrado,-
1204795,SPD,26/09/2020 23:00,28/09/2020 19:33,1,1,29,469,COMPUTRONIK MX,Cerrado,-
1205152,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,22,106,DADASELLMXM,Cerrado,-
1205227,SPD,26/09/2020 23:00,28/09/2020 10:41,3,3,26,63,VALLARTAPC,Cerrado,-
1205258,SPD,26/09/2020 23:00,-,3,0,17,49,LASER-PRINT,Creado,-
1205277,SPD,26/09/2020 23:00,26/09/2020 11:47,1,1,3,44,MOYOYOS,Cerrado,-
1205298,SPD,26/09/2020 23:00,28/09/2020 10:41,5,5,7,180,GILMAN MODA,Cerrado,-
1205381,SPD,26/09/2020 23:00,-,1,0,6,18,VASOSPARACAFE,Creado,cpg
1205412,SPD,26/09/2020 23:00,-,1,0,12,47,MADILEYFRAGELA,Creado,-
1205450,SPD,26/09/2020 23:00,26/09/2020 11:47,1,1,1,26,MOYOYOS,Cerrado,-
1205521,SPD,26/09/2020 23:00,28/09/2020 19:33,1,1,65,350,LH ACCESORIOS,En Stage In,-
1205525,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,18,78,EVEHAIR,Cerrado,cpg
1205598,SPD,26/09/2020 23:00,26/09/2020 12:00,3,3,7,40,RAZTECSHOP,En Problem Solver,-
1205889,SPD,26/09/2020 23:00,26/09/2020 13:02,8,8,19,563,NEXUS ONLINE,En Problem Solver,-
1205962,SPD,26/09/2020 23:00,28/09/2020 19:33,3,3,32,183,RODA6252067,En Put away,cpg
1205974,SPD,26/09/2020 23:00,-,1,0,16,205,HAPPYJIANGYIMX,Creado,-
1205975,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,7,345,4YOU MX,Cerrado,-
1206020,SPD,26/09/2020 23:00,28/09/2020 15:02,5,4,5,28,GAS HOGARPUEBLA,Cerrado,-
1206098,SPD,26/09/2020 23:00,-,30,0,12,1190,LONGYANGMINGMX1,Creado,-
1206199,SPD,26/09/2020 23:00,-,1,0,3,600,LAKALAKAMX1,Creado,-
1206227,SPD,26/09/2020 23:00,-,2,0,1,24,HEBANGLIFEMX1,Creado,-
1206258,SPD,26/09/2020 23:00,-,10,0,11,1100,FUHONGSTOREMX1,Creado,-
1206280,SPD,26/09/2020 23:00,25/09/2020 16:24,1,1,3,72,DIME SHOP,Cerrado,-
1206324,SPD,26/09/2020 23:00,-,7,0,7,78,MXLUCKYSTARS,Creado,-
1206329,SPD,26/09/2020 23:00,-,2,0,1,40,BOOMSAVEMX2,Creado,-
1206343,SPD,26/09/2020 23:00,-,2,0,4,160,NSMXLLCMX,Creado,-
1206350,SPD,26/09/2020 23:00,-,3,0,8,195,TURUCONCEPTMX1,Creado,-
1206384,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,20,98,PELETERÍA BECERRA,En Stage In,cpg
1206407,SPD,26/09/2020 23:00,-,1,0,1,24,BIGSMILEMX,Creado,-
1206414,SPD,26/09/2020 23:00,-,2,0,1,30,SARRIWELLMX1,Creado,-
1206445,SPD,26/09/2020 23:00,-,2,0,4,120,LPAKO446MX1,Creado,-
1206477,SPD,26/09/2020 23:00,-,1,0,21,880,NICEMX1,Creado,-
1206479,SPD,26/09/2020 23:00,28/09/2020 12:21,1,1,12,208,JCOBOSM,Cerrado,-
1206517,SPD,26/09/2020 23:00,-,3,0,5,220,HENGMALLMX1,Creado,-
1206526,SPD,26/09/2020 23:00,-,12,0,6,420,MXFR3366693,Creado,-
1206529,SPD,26/09/2020 23:00,-,2,0,2,25,YOUXINMX1,Creado,-
1206548,SPD,26/09/2020 23:00,-,1,0,1,20,MXTOPQUALITY,Creado,-
1206551,SPD,26/09/2020 23:00,26/09/2020 11:47,1,1,7,43,JUAN MARTINEZ050,En Problem Solver,-
1206554,SPD,26/09/2020 23:00,-,15,0,5,3000,MUZENSMX1,Creado,-
1206582,SPD,26/09/2020 23:00,25/09/2020 16:24,1,1,9,21,ADDQUIERELO,Cerrado,cpg
1206588,SPD,26/09/2020 23:00,-,1,0,4,60,COOLMARKETMX1,Creado,-
1206590,SPD,26/09/2020 23:00,-,2,0,1,200,BELYBUYMX1,Creado,-
1206591,SPD,26/09/2020 23:00,28/09/2020 10:41,2,1,36,153,NUESTRATIERRA_BNATURALSPA,Cerrado,cpg
1206601,SPD,26/09/2020 23:00,-,1,0,62,142,BALUPETSTOREOFICIAL,Creado,-
1206602,SPD,26/09/2020 23:00,-,1,0,4,100,SHENGFENGMX1,Creado,-
1206609,SPD,26/09/2020 23:00,-,17,0,2,305,FOXHOUSEMX,Creado,-
1206615,SPD,26/09/2020 23:00,-,1,0,2,60,SHENGFENGMX1,Creado,-
1206617,SPD,26/09/2020 23:00,-,1,0,8,35,EDGAR_OJEDA,Cancelado,-
1206628,SPD,26/09/2020 23:00,26/09/2020 10:40,1,1,13,63,EDGAR_OJEDA,Cerrado,-
1206630,SPD,26/09/2020 23:00,-,6,0,1,6,KMVVMK,Creado,-
1206633,SPD,26/09/2020 23:00,-,3,0,1,300,GCFOISONMX,Creado,-
1206645,SPD,26/09/2020 23:00,-,24,0,1,120,EUATEMX,Creado,-
1206650,SPD,26/09/2020 23:00,-,1,0,9,370,AUTUTERMX1,Creado,-
1206660,SPD,26/09/2020 23:00,-,1,0,1,300,GIZMOZS-MLMX1,Creado,-
1206668,SPD,26/09/2020 23:00,-,1,0,1,80,MXDR6735798,Creado,-
1206671,SPD,26/09/2020 23:00,26/09/2020 09:57,31,31,14,2236,CHOETECHOFICIALMX,Cerrado,-
1206673,SPD,26/09/2020 23:00,-,6,0,25,720,DWMAXMX,Creado,-
1206683,SPD,26/09/2020 23:00,-,1,0,1,100,YOOCIMX,Creado,-
1206690,SPD,26/09/2020 23:00,-,2,0,23,215,FOREST8859MX1,Creado,-
1206692,SPD,26/09/2020 23:00,-,12,0,13,556,NEENCASPORTSMX,Creado,-
1206698,SPD,26/09/2020 23:00,-,50,0,4,1096,CMSMX2,Creado,-
1206703,SPD,26/09/2020 23:00,-,1,0,4,154,MIRROMX1,Creado,-
1206705,SPD,26/09/2020 23:00,-,4,0,6,742,LAMPOEXPRESSMX1,Creado,-
1206706,SPD,26/09/2020 23:00,-,6,0,6,105,TOMORROWTOPMX1,Creado,-
1206707,SPD,26/09/2020 23:00,-,1,0,1,114,ETERNALLOVEMX1,Creado,-
1206712,SPD,26/09/2020 23:00,-,1,0,1,100,OCIXEMMX,Creado,-
1206718,SPD,26/09/2020 23:00,-,2,0,1,24,FANTASTICSHOPMX1,Creado,-
1206720,SPD,26/09/2020 23:00,-,7,0,9,232,PUSTOREMX1,Creado,-
1206724,SPD,26/09/2020 23:00,-,1,0,1,84,MXVICAMSTORE,Creado,-
1206728,SPD,26/09/2020 23:00,-,9,0,9,430,MXMIDEMOTOR,Creado,-
1206732,SPD,26/09/2020 23:00,-,1,0,1,99,GEGDEERMX,Creado,-
1206735,SPD,26/09/2020 23:00,-,9,0,7,813,WONKELIMX,Creado,-
1206736,SPD,26/09/2020 23:00,-,4,0,4,382,ETERNALLOVEMX1,Creado,-
1206747,SPD,26/09/2020 23:00,-,1,0,3,86,IYAIYOMX1,Creado,-
1206748,SPD,26/09/2020 23:00,-,2,0,2,100,RONNIEMX2,Creado,-
1206753,SPD,26/09/2020 23:00,-,3,0,45,134,JUREBECIAMX,Creado,-
1206761,SPD,26/09/2020 23:00,-,22,0,3,359,EUATEMX,Creado,-
1206768,SPD,26/09/2020 23:00,-,10,0,13,3980,COOLWOWMX1,Creado,-
1206769,SPD,26/09/2020 23:00,-,37,0,2,3700,AVEDISTANTEMXMX,Creado,-
1206785,SPD,26/09/2020 23:00,-,20,0,1,400,GLURIZMX,Creado,-
1206787,SPD,26/09/2020 23:00,-,5,0,1,200,MACPOOSHOPMX,Creado,-
1206792,SPD,26/09/2020 23:00,-,3,0,5,253,YOCOOLMX,Creado,cpg
1206794,SPD,26/09/2020 23:00,-,5,0,1,100,VIO-CNMX1,Creado,-
1206795,SPD,26/09/2020 23:00,-,4,0,1,80,GLURIZMX,Creado,-
1206799,SPD,26/09/2020 23:00,-,4,0,11,613,IOOTTATECHMX,Creado,-
1206800,SPD,26/09/2020 23:00,-,8,0,3,390,HXTECH.MX1,Creado,-
1206801,SPD,26/09/2020 23:00,-,3,0,1,120,GLURIZMX,Creado,-
1206802,SPD,26/09/2020 23:00,-,1,0,11,68,HANDMADE WITHLOVE,Creado,-
1206804,SPD,26/09/2020 23:00,-,9,0,12,319,YOCOOLMX,Creado,cpg
1206805,SPD,26/09/2020 23:00,-,28,0,4,644,JINGMALLMX1,Creado,-
1206808,SPD,26/09/2020 23:00,-,3,0,1,180,GLURIZMX,Creado,-
1206815,SPD,26/09/2020 23:00,-,9,0,2,770,LJ-EXPLOSIVEMX,Creado,-
1206819,SPD,26/09/2020 23:00,-,5,0,1,100,GLURIZMX,Creado,-
1206821,SPD,26/09/2020 23:00,26/09/2020 09:44,4,2,1,200,AVEDISTANTEMXMX,Cerrado,-
1206824,SPD,26/09/2020 23:00,-,1,0,5,56,OSCARTRADEMX1,Creado,-
1206826,SPD,26/09/2020 23:00,-,5,0,5,268,KAMYSENMXMX,Creado,-
1206859,SPD,26/09/2020 23:00,-,8,0,6,283,KAMYSENMXMX,Creado,-
1206865,SPD,26/09/2020 23:00,-,3,0,5,35,BESTGIFTMX1,Creado,-
1206868,SPD,26/09/2020 23:00,-,17,0,7,473,AVEDISTANTEMXMX,Creado,-
1206869,SPD,26/09/2020 23:00,-,3,0,1,80,EASHOPMX1,Creado,-
1206871,SPD,26/09/2020 23:00,-,8,0,3,402,CHOETECHOFICIALMX,Creado,-
1206873,SPD,26/09/2020 23:00,-,3,0,12,220,SOLMX2,Creado,-
1206876,SPD,26/09/2020 23:00,-,30,0,1,300,ANDRESMX2,Creado,-
1206880,SPD,26/09/2020 23:00,-,1,0,4,130,DHPREMIUMSTOREMX1,Creado,-
1206886,SPD,26/09/2020 23:00,-,5,0,14,188,ESTRELLAMX2,Creado,-
1206888,SPD,26/09/2020 23:00,-,12,0,6,1100,ATHOUSANDMX,Creado,-
1206890,SPD,26/09/2020 23:00,-,1,0,1,240,OIOSENMX,Creado,-
1206897,SPD,26/09/2020 23:00,-,7,0,4,400,HOMEDOMMX1,Creado,-
1206911,SPD,26/09/2020 23:00,-,1,0,5,39,MXMX3,Creado,-
1206913,SPD,26/09/2020 23:00,-,3,0,67,1250,NIUNUMX1,Creado,-
1206916,SPD,26/09/2020 23:00,-,7,0,4,420,SENDOWTEKMX,Creado,-
1206917,SPD,26/09/2020 23:00,-,1,0,4,4,JASUNMX,Creado,-
1206921,SPD,26/09/2020 23:00,-,14,0,10,310,NHMLMX,Creado,-
1206923,SPD,26/09/2020 23:00,-,3,0,1,300,MOAKAMX1,Creado,-
1206924,SPD,26/09/2020 23:00,-,4,0,3,375,JINGMALLMX1,Creado,-
1206931,SPD,26/09/2020 23:00,-,9,0,4,180,NHMLMX,Creado,-
1206956,SPD,26/09/2020 23:00,-,22,0,17,369,FELIZAMORMX,Creado,-
1207025,SPD,26/09/2020 23:00,24/09/2020 08:02,1,1,2,12,PUREIT1OUTLOOK,Cerrado,-
1207293,SPD,26/09/2020 23:00,-,15,0,16,850,FERONIAMX1,Creado,-
1207309,SPD,26/09/2020 23:00,25/09/2020 16:07,35,1,5,380,IBUSHAK OFICIALES,Cerrado,-
1207342,SPD,26/09/2020 23:00,-,12,0,12,240,FERONIAMX1,Creado,-
1207373,SPD,26/09/2020 23:00,28/09/2020 12:19,22,1,1,528,ONETAANMX1,Cerrado,-
1207428,SPD,26/09/2020 23:00,-,1,0,5,50,FANTASYSTOREMX1,Creado,-
1207592,SPD,26/09/2020 23:00,28/09/2020 15:02,3,3,5,236,MO2284015,Cerrado,-
1207603,SPD,26/09/2020 23:00,-,1,0,9,96,COMESTIBLESMX,Creado,cpg
1207685,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,31,185,TONER-SHOP,En Stage In,-
1207721,SPD,26/09/2020 23:00,26/09/2020 11:47,1,1,11,11,ELVIAGRECIASHELO,Cerrado,cpg
1207775,SPD,26/09/2020 23:00,28/09/2020 10:41,1,1,1,272,ALEMSCG,Cerrado,-
1207813,SPD,26/09/2020 23:00,25/09/2020 20:01,3,3,2,42,IMPERMEXA,Cerrado,-
1207831,SPD,26/09/2020 23:00,28/09/2020 10:41,3,2,1,36,CAMP GEAR,Cerrado,-
1207840,SPD,26/09/2020 23:00,25/09/2020 14:46,1,1,11,423,SOKUSTORE,Cerrado,-
1207879,SPD,26/09/2020 23:00,-,1,0,16,90,HSDEMEXICOHSDEMEXICO,Creado,-
1207917,SPD,26/09/2020 23:00,26/09/2020 11:47,1,1,7,51,COMPRANDOANDO.MX,Cerrado,-
1208004,SPD,26/09/2020 23:00,-,1,0,5,220,CONEXIÓN GLOBAL,Creado,-
1208023,SPD,26/09/2020 23:00,26/09/2020 16:21,20,20,4,2000,TOKTOKMX,Cerrado,-
1208024,SPD,26/09/2020 23:00,28/09/2020 07:57,11,10,141,201,MANUFACTURERADEBOTASCUADRA,Cerrado,-
1208028,SPD,26/09/2020 23:00,-,30,0,5,366,IBUSHAK OFICIALES,Creado,cpg
1208049,SPD,26/09/2020 23:00,25/09/2020 16:07,1,1,87,455,SHOPEAME MX,Cerrado,-
1208093,SPD,26/09/2020 23:00,-,1,0,2,9,PSA COMPUTOYPAPELERIA,Creado,-
1208104,SPD,26/09/2020 23:00,28/09/2020 15:02,1,1,1,370,NOVATECH MX,Cerrado,-
1208118,SPD,26/09/2020 23:00,24/09/2020 20:49,26,2,23,1871,IMPORTADORA VMTOP,Cerrado,-
1208174,SPD,26/09/2020 23:00,28/09/2020 20:30,1,1,4,32,DULCE BOUTIQUE,Cerrado,-
1208176,SPD,26/09/2020 23:00,25/09/2020 16:24,1,1,2,46,BER628759,Cerrado,cpg
1208188,SPD,26/09/2020 23:00,26/09/2020 10:40,3,3,1,15,PSA COMPUTOYPAPELERIA,Cerrado,-
1208210,SPD,26/09/2020 23:00,26/09/2020 16:21,8,8,3,800,CELTOK,Cerrado,-
1208223,SPD,26/09/2020 23:00,25/09/2020 20:18,60,60,1,3000,COMERCIALIZADORA EZRA,Cerrado,-
1208256,SPD,26/09/2020 23:00,-,2,0,1,100,MXSHOPMX2,Creado,-
1208264,SPD,26/09/2020 23:00,-,1,0,2,47,PRISMATIC BEAUTY,Creado,-
1208270,SPD,26/09/2020 23:00,-,1,0,1,20,SALEFEXPRESS,Creado,-
1208286,SPD,26/09/2020 23:00,-,1,0,7,37,XG VENTURES,Creado,-
1208302,SPD,26/09/2020 23:00,25/09/2020 16:07,2,2,34,700,ES MIEL,Cerrado,-
1208310,SPD,26/09/2020 23:00,-,2,0,2,32,FEJO5135873,Creado,-
1208317,SPD,26/09/2020 23:00,28/09/2020 10:41,1,1,1,7,ALMASOLEDADVILLANUEVAGARCA,Cerrado,-
1208323,SPD,26/09/2020 23:00,25/09/2020 16:07,2,2,12,207,ALOPEZ5083,Cerrado,-
1208328,SPD,26/09/2020 23:00,28/09/2020 19:33,2,2,2,250,INNOVASTORE CUU,Cerrado,-
1208334,SPD,26/09/2020 23:00,-,1,0,5,136,MUNDITODO,Creado,-
1208342,SPD,26/09/2020 23:00,26/09/2020 11:47,4,4,2,24,ALANPAGEZ,Cerrado,cpg
1208359,SPD,26/09/2020 23:00,-,1,0,1,20,URZAIZ BASSO.SA.DE.CV,Creado,-
